URL;Title;H1;Description;Products Quantity;Prod Quantity over 40;Status code
https://kasta.ua/market/televizory/626/98821722/;Купити ТЕЛЕВІЗОР в Києві та Україні | Низькі ціни на телевізори в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮;Каталог телевізорів;ТЕЛЕВІЗОРИ в Інтернет-магазині ✱ 𝐊𝐚𝐬𝐭𝐚 ➨ ТУТ ВИГІДНО: АКЦІЇ ✪ ЗНИЖКИ ➤【Розстрочка та оплата частинами】➤ Швидка доставка, легке повернення ➤ Власні центри видачі товарів по Україні: Київ, Харків, Дніпро, Львів, Одеса;24;False;200
https://kasta.ua/market/kronshteiny-dlya-tv/;Купити КРОНШТЕЙН для ТЕЛЕВІЗОРУ в Києві та Україні | Низькі ціни на кріплення для ТБ в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮;Каталог кріплень (кронштейнів) для телевізорів;КРІПЛЕННЯ для ТЕЛЕВІЗОРА в Інтернет-магазині ✱ 𝐊𝐚𝐬𝐭𝐚 ➨ ТУТ ВИГІДНО: АКЦІЇ ✪ ЗНИЖКИ ➤【Розстрочка та оплата частинами】➤ Швидка доставка, легке повернення ➤ Власні центри видачі товарів по Україні: Київ, Харків, Дніпро, Львів, Одеса;72;True;200
https://kasta.ua/market/smart-pristavki/;Купити SMART приставки (медіаплеєр) в Києві і Україні | Низька ціна на smart приставки (медіаплеєри) в інтернет-магазині Kasta;Каталог smart приставок (медіаплеєрів);SMART ПРИСТАВКИ (медіаплеєр) в інтернет-магазині ТУТ ВИГІДНО: АКЦІЇ ЗНИЖКИ Розстрочення та оплата частинами Швидка доставка, легке повернення Власні центри видачі товару по Україні: Київ, Харків, Дніпро, Львів, Одеса;24;False;200
https://kasta.ua/market/tv-tyunnery/;Купити ТВ ТЮНЕР в Києві і Україні | Низька ціна на ТВ тюнери в інтернет-магазині Kasta;Каталог ТБ-тюнерів;ТВ тюнер в інтернет-магазині ТУТ ВИГІДНО: АКЦІЇ ЗНИЖКИ Швидка доставка, легке повернення Власні центри видачі товару по Україні: Київ, Харків, Дніпро, Львів, Одеса;24;False;200
https://kasta.ua/market/kabeli-dlya-tv/;Купити КАБЕЛЬ для телевізора в Києві та Україні | Низькі ціни на кабелі для тб в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮;Кабелі для телевізорів;КАБЕЛІ для ТЕЛЕВІЗОРІВ в Інтернет-магазині ✱ 𝐊𝐚𝐬𝐭𝐚 ➨ ТУТ ВИГІДНО: АКЦІЇ ✪ ЗНИЖКИ ➤【Розстрочка та оплата частинами】➤ Швидка доставка, легке повернення ➤ Власні центри видачі товарів по Україні: Київ, Харків, Дніпро, Львів, Одеса;96;True;200
https://kasta.ua/market/universalnye-pulty/;Купити УНІВЕРСАЛЬНИЙ ПУЛЬТ в Києві та Україні | Низькі ціни на дистанційні пульти керування в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮;Каталог універсальних пультів керування;УНІВЕРСАЛЬНІ дистанційні ПУЛЬТИ керування в Інтернет-магазині ✱ 𝐊𝐚𝐬𝐭𝐚 ➨ ТУТ ВИГІДНО: АКЦІЇ ✪ ЗНИЖКИ ➤【Розстрочка та оплата частинами】➤ Швидка доставка, легке повернення ➤ Власні центри видачі товарів по Україні: Київ, Харків, Дніпро, Львів, Одеса;24;False;200
https://kasta.ua/market/tv-perehodniki/;Купити ПЕРЕХІДНИК в Києві та Україні | Низькі ціни в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮;Каталог перехідників;ПЕРЕХІДНИКИ в Інтернет-магазині ✱ 𝐊𝐚𝐬𝐭𝐚 ➨ ТУТ ВИГІДНО: АКЦІЇ ✪ ЗНИЖКИ ➤【Розстрочка та оплата частинами】➤ Швидка доставка, легке повернення ➤ Власні центри видачі товарів по Україні: Київ, Харків, Дніпро, Львів, Одеса;24;False;200
https://kasta.ua/market/action-camery/;Купити ЕКШН КАМЕРУ в Києві та Україні | Низькі ціни на action камери в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮;Каталог екшн камер;ЕКШН КАМЕРИ КАМЕРЫ в Інтернет-магазині ✱ 𝐊𝐚𝐬𝐭𝐚 ➨ ТУТ ВИГІДНО: АКЦІЇ ✪ ЗНИЖКИ ➤【Розстрочка та оплата частинами】➤ Швидка доставка, легке повернення ➤ Власні центри видачі товарів по Україні: Київ, Харків, Дніпро, Львів, Одеса;24;False;200
https://kasta.ua/market/videocamery/;Купити ВІДЕОКАМЕРУ в Києві та Україні | Низькі ціни на відеокамери в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮;Каталог відеокамер;ВІДЕОКАМЕРИ в Інтернет-магазині ✱ 𝐊𝐚𝐬𝐭𝐚 ➨ ТУТ ВИГІДНО: АКЦІЇ ✪ ЗНИЖКИ ➤【Розстрочка та оплата частинами】➤ Швидка доставка, легке повернення ➤ Власні центри видачі товарів по Україні: Київ, Харків, Дніпро, Львів, Одеса;24;False;200
https://kasta.ua/market/aksessuary-dlya-action-kamer/;Купити АКСЕССУАРИ для екшн-камер в Києві та Україні | Низькі ціни в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮;Аксесуари для екшн-камер;АКСЕСУАРИ для ЕКШН КАМЕР в Інтернет-магазині ✱ 𝐊𝐚𝐬𝐭𝐚 ➨ ТУТ ВИГІДНО: АКЦІЇ ✪ ЗНИЖКИ ➤【Розстрочка та оплата частинами】➤ Швидка доставка, легке повернення ➤ Власні центри видачі товарів по Україні: Київ, Харків, Дніпро, Львів, Одеса;72;True;200
https://kasta.ua/market/zerkalnye-fotokamery/;Купити ДЗЕРКАЛЬНУ ФОТОКАМЕРУ в Києві та Україні | Низькі ціни на дзеркальні фотоапарати (зеркалки) в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮;Каталог дзеркальних фотокамер;ДЗЕРКАЛЬНІ ФОТОКАМЕРИ в Інтернет-магазині ✱ 𝐊𝐚𝐬𝐭𝐚 ➨ ТУТ ВИГІДНО: АКЦІЇ ✪ ЗНИЖКИ ➤【Розстрочка та оплата частинами】➤ Швидка доставка, легке повернення ➤ Власні центри видачі товарів по Україні: Київ, Харків, Дніпро, Львів, Одеса;24;False;200
https://kasta.ua/market/kompaktnye-fotokamery/;Купити КОМПАКТНУ ФОТОКАМЕРУ в Києві та Україні | Низькі ціни на компактні фотоапарати в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮;Каталог компактних фотокамер;КОМПАКТНІ ФОТОКАМЕРИ в Інтернет-магазині ✱ 𝐊𝐚𝐬𝐭𝐚 ➨ ТУТ ВИГІДНО: АКЦІЇ ✪ ЗНИЖКИ ➤【Розстрочка та оплата частинами】➤ Швидка доставка, легке повернення ➤ Власні центри видачі товарів по Україні: Київ, Харків, Дніпро, Львів, Одеса;24;False;200
